image,tag,result,k,object_ratio,background_ratio,k_x_object_ratio,k_x_background_ratio,perturbed_pixel,pixel_perturbed_percentage,total_pixel
n01945685_slug,whole-image,unsafe,3136.0,0.5269451530612245,0.47305484693877553,1652.5,1483.5,3136.0,6.25,50176.0
n01945685_slug,background,unsafe,3136.0,0.5269451530612245,0.47305484693877553,1652.5,1483.5,1483.5,2.9565927934,50176.0
n01945685_slug,object,unsafe,3136.0,0.5269451530612245,0.47305484693877553,1652.5,1483.5,1652.5,3.2934072066,50176.0
n01950731_sea_slug,whole-image,unsafe,3136.0,0.8982182716836735,0.10178172831632648,2816.8125,319.18749999999983,3136.0,6.25,50176.0
n01950731_sea_slug,background,unsafe,3136.0,0.8982182716836735,0.10178172831632648,2816.8125,319.18749999999983,319.18749999999983,0.636135802,50176.0
n01950731_sea_slug,object,unsafe,3136.0,0.8982182716836735,0.10178172831632648,2816.8125,319.18749999999983,2816.8125,5.613864198,50176.0
n01955084_chiton,whole-image,safe,3136.0,0.841438137755102,0.158561862244898,2638.75,497.2500000000001,3136.0,6.25,50176.0
n01955084_chiton,background,safe,3136.0,0.841438137755102,0.158561862244898,2638.75,497.2500000000001,497.2500000000001,0.991011639,50176.0
n01955084_chiton,object,safe,3136.0,0.841438137755102,0.158561862244898,2638.75,497.2500000000001,2638.75,5.258988361,50176.0
n01968897_chambered_nautilus,whole-image,unsafe,3136.0,0.7511360012755102,0.24886399872448983,2355.5625,780.4375000000001,3136.0,6.25,50176.0
n01968897_chambered_nautilus,background,unsafe,3136.0,0.7511360012755102,0.24886399872448983,2355.5625,780.4375000000001,780.4375000000001,1.555399992,50176.0
n01968897_chambered_nautilus,object,unsafe,3136.0,0.7511360012755102,0.24886399872448983,2355.5625,780.4375000000001,2355.5625,4.694600008,50176.0
n01978455_rock_crab,whole-image,safe,3136.0,0.9744499362244898,0.025550063775510168,3055.875,80.12499999999989,3136.0,6.25,50176.0
n01978455_rock_crab,background,safe,3136.0,0.9744499362244898,0.025550063775510168,3055.875,80.12499999999989,80.12499999999989,0.1596878986,50176.0
n01978455_rock_crab,object,safe,3136.0,0.9744499362244898,0.025550063775510168,3055.875,80.12499999999989,3055.875,6.0903121014,50176.0
n01980166_fiddler_crab,whole-image,safe,3136.0,0.8219666772959183,0.17803332270408168,2577.6875,558.3125000000001,3136.0,6.25,50176.0
n01980166_fiddler_crab,background,safe,3136.0,0.8219666772959183,0.17803332270408168,2577.6875,558.3125000000001,558.3125000000001,1.1127082669,50176.0
n01980166_fiddler_crab,object,safe,3136.0,0.8219666772959183,0.17803332270408168,2577.6875,558.3125000000001,2577.6875,5.1372917331,50176.0
n01981276_king_crab,whole-image,unsafe,3136.0,0.4958944515306122,0.5041055484693878,1555.1249999999998,1580.8750000000002,3136.0,6.25,50176.0
n01981276_king_crab,background,unsafe,3136.0,0.4958944515306122,0.5041055484693878,1555.1249999999998,1580.8750000000002,1580.8750000000002,3.1506596779,50176.0
n01981276_king_crab,object,unsafe,3136.0,0.4958944515306122,0.5041055484693878,1555.1249999999998,1580.8750000000002,1555.1249999999998,3.0993403221,50176.0
n01983481_American_lobster,whole-image,unsafe,3136.0,0.4962133290816326,0.5037866709183674,1556.125,1579.875,3136.0,6.25,50176.0
n01983481_American_lobster,background,unsafe,3136.0,0.4962133290816326,0.5037866709183674,1556.125,1579.875,1579.875,3.1486666932,50176.0
n01983481_American_lobster,object,unsafe,3136.0,0.4962133290816326,0.5037866709183674,1556.125,1579.875,1556.125,3.1013333068,50176.0
n01984695_spiny_lobster,whole-image,unsafe,3136.0,0.4037189094387755,0.5962810905612246,1266.0625,1869.9375000000002,3136.0,6.25,50176.0
n01984695_spiny_lobster,background,unsafe,3136.0,0.4037189094387755,0.5962810905612246,1266.0625,1869.9375000000002,1869.9375000000002,3.726756816,50176.0
n01984695_spiny_lobster,object,unsafe,3136.0,0.4037189094387755,0.5962810905612246,1266.0625,1869.9375000000002,1266.0625,2.523243184,50176.0
n01986214_hermit_crab,whole-image,unsafe,3136.0,0.7301698022959183,0.2698301977040817,2289.8125,846.1875000000001,3136.0,6.25,50176.0
n01986214_hermit_crab,background,unsafe,3136.0,0.7301698022959183,0.2698301977040817,2289.8125,846.1875000000001,846.1875000000001,1.6864387357,50176.0
n01986214_hermit_crab,object,unsafe,3136.0,0.7301698022959183,0.2698301977040817,2289.8125,846.1875000000001,2289.8125,4.5635612643,50176.0
n01990800_isopod,whole-image,unsafe,3136.0,0.972297512755102,0.02770248724489799,3049.125,86.87500000000009,3136.0,6.25,50176.0
n01990800_isopod,background,unsafe,3136.0,0.972297512755102,0.02770248724489799,3049.125,86.87500000000009,86.87500000000009,0.1731405453,50176.0
n01990800_isopod,object,unsafe,3136.0,0.972297512755102,0.02770248724489799,3049.125,86.87500000000009,3049.125,6.0768594547,50176.0
n02002556_white_stork,whole-image,unsafe,3136.0,0.6827766262755102,0.31722337372448983,2141.1875,994.8125000000001,3136.0,6.25,50176.0
n02002556_white_stork,background,unsafe,3136.0,0.6827766262755102,0.31722337372448983,2141.1875,994.8125000000001,994.8125000000001,1.9826460858,50176.0
n02002556_white_stork,object,unsafe,3136.0,0.6827766262755102,0.31722337372448983,2141.1875,994.8125000000001,2141.1875,4.2673539142,50176.0
n02002724_black_stork,whole-image,safe,3136.0,0.7904177295918368,0.20958227040816324,2478.75,657.2499999999999,3136.0,6.25,50176.0
n02002724_black_stork,background,safe,3136.0,0.7904177295918368,0.20958227040816324,2478.75,657.2499999999999,657.2499999999999,1.3098891901,50176.0
n02002724_black_stork,object,safe,3136.0,0.7904177295918368,0.20958227040816324,2478.75,657.2499999999999,2478.75,4.9401108099,50176.0
n02006656_spoonbill,whole-image,safe,3136.0,0.9840760522959184,0.015923947704081565,3086.0625,49.93749999999979,3136.0,6.25,50176.0
n02006656_spoonbill,background,safe,3136.0,0.9840760522959184,0.015923947704081565,3086.0625,49.93749999999979,49.93749999999979,0.0995246732,50176.0
n02006656_spoonbill,object,safe,3136.0,0.9840760522959184,0.015923947704081565,3086.0625,49.93749999999979,3086.0625,6.1504753268,50176.0
n02007558_flamingo,whole-image,unsafe,3136.0,0.6462252869897959,0.35377471301020413,2026.5624999999998,1109.4375000000002,3136.0,6.25,50176.0
n02007558_flamingo,background,unsafe,3136.0,0.6462252869897959,0.35377471301020413,2026.5624999999998,1109.4375000000002,1109.4375000000002,2.2110919563,50176.0
n02007558_flamingo,object,unsafe,3136.0,0.6462252869897959,0.35377471301020413,2026.5624999999998,1109.4375000000002,2026.5624999999998,4.0389080437,50176.0
n02009229_little_blue_heron,whole-image,unsafe,3136.0,0.8451450892857143,0.1548549107142857,2650.375,485.62499999999994,3136.0,6.25,50176.0
n02009229_little_blue_heron,background,unsafe,3136.0,0.8451450892857143,0.1548549107142857,2650.375,485.62499999999994,485.62499999999994,0.967843192,50176.0
n02009229_little_blue_heron,object,unsafe,3136.0,0.8451450892857143,0.1548549107142857,2650.375,485.62499999999994,2650.375,5.282156808,50176.0
n02009912_American_egret,whole-image,safe,3136.0,0.9732342155612244,0.02676578443877564,3052.0624999999995,83.93750000000041,3136.0,6.25,50176.0
n02009912_American_egret,background,safe,3136.0,0.9732342155612244,0.02676578443877564,3052.0624999999995,83.93750000000041,83.93750000000041,0.1672861527,50176.0
n02009912_American_egret,object,safe,3136.0,0.9732342155612244,0.02676578443877564,3052.0624999999995,83.93750000000041,3052.0624999999995,6.0827138473,50176.0
n02011460_bittern,whole-image,safe,3136.0,0.9287707270408164,0.07122927295918358,2912.6250000000005,223.3749999999997,3136.0,6.25,50176.0
n02011460_bittern,background,safe,3136.0,0.9287707270408164,0.07122927295918358,2912.6250000000005,223.3749999999997,223.3749999999997,0.445182956,50176.0
n02011460_bittern,object,safe,3136.0,0.9287707270408164,0.07122927295918358,2912.6250000000005,223.3749999999997,2912.6250000000005,5.804817044,50176.0
n02012849_crane,whole-image,safe,3136.0,0.8252949617346939,0.17470503826530615,2588.125,547.8750000000001,3136.0,6.25,50176.0
n02012849_crane,background,safe,3136.0,0.8252949617346939,0.17470503826530615,2588.125,547.8750000000001,547.8750000000001,1.0919064892,50176.0
n02012849_crane,object,safe,3136.0,0.8252949617346939,0.17470503826530615,2588.125,547.8750000000001,2588.125,5.1580935108,50176.0
n01871265_tusker,whole-image,unsafe,50176.0,0.6148158482142857,0.3851841517857143,30849.0,19327.0,50176.0,100.0,50176.0
n01871265_tusker,background,unsafe,50176.0,0.6148158482142857,0.3851841517857143,30849.0,19327.0,19327.0,38.5184151786,50176.0
n01871265_tusker,object,unsafe,50176.0,0.6148158482142857,0.3851841517857143,30849.0,19327.0,30849.0,61.4815848214,50176.0
n01872401_echidna,whole-image,unsafe,50176.0,0.6377351721938775,0.36226482780612246,31999.0,18177.0,50176.0,100.0,50176.0
n01872401_echidna,background,unsafe,50176.0,0.6377351721938775,0.36226482780612246,31999.0,18177.0,18177.0,36.2264827806,50176.0
n01872401_echidna,object,unsafe,50176.0,0.6377351721938775,0.36226482780612246,31999.0,18177.0,31999.0,63.7735172194,50176.0
n01873310_platypus,whole-image,unsafe,50176.0,0.5134925063775511,0.48650749362244894,25765.000000000004,24410.999999999996,50176.0,100.0,50176.0
n01873310_platypus,background,unsafe,50176.0,0.5134925063775511,0.48650749362244894,25765.000000000004,24410.999999999996,24410.999999999996,48.6507493622,50176.0
n01873310_platypus,object,unsafe,50176.0,0.5134925063775511,0.48650749362244894,25765.000000000004,24410.999999999996,25765.000000000004,51.3492506378,50176.0
n01877812_wallaby,whole-image,unsafe,50176.0,0.933494100765306,0.06650589923469397,46838.99999999999,3337.0000000000045,50176.0,100.0,50176.0
n01877812_wallaby,background,unsafe,50176.0,0.933494100765306,0.06650589923469397,46838.99999999999,3337.0000000000045,3337.0000000000045,6.6505899235,50176.0
n01877812_wallaby,object,unsafe,50176.0,0.933494100765306,0.06650589923469397,46838.99999999999,3337.0000000000045,46838.99999999999,93.3494100765,50176.0
n01882714_koala,whole-image,unsafe,50176.0,0.7264030612244898,0.27359693877551017,36448.0,13727.999999999998,50176.0,100.0,50176.0
n01882714_koala,background,unsafe,50176.0,0.7264030612244898,0.27359693877551017,36448.0,13727.999999999998,13727.999999999998,27.3596938776,50176.0
n01882714_koala,object,unsafe,50176.0,0.7264030612244898,0.27359693877551017,36448.0,13727.999999999998,36448.0,72.6403061224,50176.0
n01883070_wombat,whole-image,unsafe,50176.0,0.7316047512755102,0.26839524872448983,36709.0,13467.000000000002,50176.0,100.0,50176.0
n01883070_wombat,background,unsafe,50176.0,0.7316047512755102,0.26839524872448983,36709.0,13467.000000000002,13467.000000000002,26.8395248724,50176.0
n01883070_wombat,object,unsafe,50176.0,0.7316047512755102,0.26839524872448983,36709.0,13467.000000000002,36709.0,73.1604751276,50176.0
n01914609_sea_anemone,whole-image,unknown,50176.0,0.6537786989795918,0.34622130102040816,32804.0,17372.0,50176.0,100.0,50176.0
n01914609_sea_anemone,background,safe,50176.0,0.6537786989795918,0.34622130102040816,32804.0,17372.0,17372.0,34.622130102,50176.0
n01914609_sea_anemone,object,unknown,50176.0,0.6537786989795918,0.34622130102040816,32804.0,17372.0,32804.0,65.377869898,50176.0
n01917289_brain_coral,whole-image,unsafe,50176.0,0.8720105229591837,0.1279894770408163,43754.0,6421.999999999999,50176.0,100.0,50176.0
n01917289_brain_coral,background,unsafe,50176.0,0.8720105229591837,0.1279894770408163,43754.0,6421.999999999999,6421.999999999999,12.7989477041,50176.0
n01917289_brain_coral,object,unsafe,50176.0,0.8720105229591837,0.1279894770408163,43754.0,6421.999999999999,43754.0,87.2010522959,50176.0
n01924916_flatworm,whole-image,unknown,50176.0,0.8101482780612245,0.18985172193877553,40650.0,9526.000000000002,50176.0,100.0,50176.0
n01924916_flatworm,background,safe,50176.0,0.8101482780612245,0.18985172193877553,40650.0,9526.000000000002,9526.000000000002,18.9851721939,50176.0
n01924916_flatworm,object,safe,50176.0,0.8101482780612245,0.18985172193877553,40650.0,9526.000000000002,40650.0,81.0148278061,50176.0
n01930112_nematode,whole-image,unsafe,50176.0,0.9862085459183674,0.013791454081632626,49484.0,691.9999999999986,50176.0,100.0,50176.0
n01930112_nematode,background,unsafe,50176.0,0.9862085459183674,0.013791454081632626,49484.0,691.9999999999986,691.9999999999986,1.3791454082,50176.0
n01930112_nematode,object,unsafe,50176.0,0.9862085459183674,0.013791454081632626,49484.0,691.9999999999986,49484.0,98.6208545918,50176.0
n01943899_conch,whole-image,safe,50176.0,0.8537348533163265,0.14626514668367352,42837.0,7339.000000000003,50176.0,100.0,50176.0
n01943899_conch,background,safe,50176.0,0.8537348533163265,0.14626514668367352,42837.0,7339.000000000003,7339.000000000003,14.6265146684,50176.0
n01943899_conch,object,safe,50176.0,0.8537348533163265,0.14626514668367352,42837.0,7339.000000000003,42837.0,85.3734853316,50176.0
n01944390_snail,whole-image,safe,50176.0,0.8787667410714286,0.1212332589285714,44093.0,6082.999999999998,50176.0,100.0,50176.0
n01944390_snail,background,safe,50176.0,0.8787667410714286,0.1212332589285714,44093.0,6082.999999999998,6082.999999999998,12.1233258929,50176.0
n01944390_snail,object,safe,50176.0,0.8787667410714286,0.1212332589285714,44093.0,6082.999999999998,44093.0,87.8766741071,50176.0
n01945685_slug,whole-image,unsafe,50176.0,0.5269451530612245,0.47305484693877553,26440.0,23736.0,50176.0,100.0,50176.0
n01945685_slug,background,unsafe,50176.0,0.5269451530612245,0.47305484693877553,26440.0,23736.0,23736.0,47.3054846939,50176.0
n01945685_slug,object,unsafe,50176.0,0.5269451530612245,0.47305484693877553,26440.0,23736.0,26440.0,52.6945153061,50176.0
n01950731_sea_slug,whole-image,unsafe,50176.0,0.8982182716836735,0.10178172831632648,45069.0,5106.999999999997,50176.0,100.0,50176.0
n01950731_sea_slug,background,unsafe,50176.0,0.8982182716836735,0.10178172831632648,45069.0,5106.999999999997,5106.999999999997,10.1781728316,50176.0
n01950731_sea_slug,object,unsafe,50176.0,0.8982182716836735,0.10178172831632648,45069.0,5106.999999999997,45069.0,89.8218271684,50176.0
n01955084_chiton,whole-image,unknown,50176.0,0.841438137755102,0.158561862244898,42220.0,7956.000000000002,50176.0,100.0,50176.0
n01955084_chiton,background,safe,50176.0,0.841438137755102,0.158561862244898,42220.0,7956.000000000002,7956.000000000002,15.8561862245,50176.0
n01955084_chiton,object,unknown,50176.0,0.841438137755102,0.158561862244898,42220.0,7956.000000000002,42220.0,84.1438137755,50176.0
n01968897_chambered_nautilus,whole-image,unsafe,50176.0,0.7511360012755102,0.24886399872448983,37689.0,12487.000000000002,50176.0,100.0,50176.0
n01968897_chambered_nautilus,background,unsafe,50176.0,0.7511360012755102,0.24886399872448983,37689.0,12487.000000000002,12487.000000000002,24.8863998724,50176.0
n01968897_chambered_nautilus,object,unsafe,50176.0,0.7511360012755102,0.24886399872448983,37689.0,12487.000000000002,37689.0,75.1136001276,50176.0
n01978455_rock_crab,whole-image,unknown,50176.0,0.9744499362244898,0.025550063775510168,48894.0,1281.9999999999982,50176.0,100.0,50176.0
n01978455_rock_crab,background,safe,50176.0,0.9744499362244898,0.025550063775510168,48894.0,1281.9999999999982,1281.9999999999982,2.5550063776,50176.0
n01978455_rock_crab,object,unknown,50176.0,0.9744499362244898,0.025550063775510168,48894.0,1281.9999999999982,48894.0,97.4449936224,50176.0
n01980166_fiddler_crab,whole-image,unknown,50176.0,0.8219666772959183,0.17803332270408168,41243.0,8933.000000000002,50176.0,100.0,50176.0
n01980166_fiddler_crab,background,unknown,50176.0,0.8219666772959183,0.17803332270408168,41243.0,8933.000000000002,8933.000000000002,17.8033322704,50176.0
n01980166_fiddler_crab,object,safe,50176.0,0.8219666772959183,0.17803332270408168,41243.0,8933.000000000002,41243.0,82.1966677296,50176.0
n01981276_king_crab,whole-image,unsafe,50176.0,0.4958944515306122,0.5041055484693878,24881.999999999996,25294.000000000004,50176.0,100.0,50176.0
n01981276_king_crab,background,unsafe,50176.0,0.4958944515306122,0.5041055484693878,24881.999999999996,25294.000000000004,25294.000000000004,50.4105548469,50176.0
n01981276_king_crab,object,unsafe,50176.0,0.4958944515306122,0.5041055484693878,24881.999999999996,25294.000000000004,24881.999999999996,49.5894451531,50176.0
n01983481_American_lobster,whole-image,unsafe,50176.0,0.4962133290816326,0.5037866709183674,24898.0,25278.0,50176.0,100.0,50176.0
n01983481_American_lobster,background,unsafe,50176.0,0.4962133290816326,0.5037866709183674,24898.0,25278.0,25278.0,50.3786670918,50176.0
n01983481_American_lobster,object,unsafe,50176.0,0.4962133290816326,0.5037866709183674,24898.0,25278.0,24898.0,49.6213329082,50176.0
n01984695_spiny_lobster,whole-image,unsafe,50176.0,0.4037189094387755,0.5962810905612246,20257.0,29919.000000000004,50176.0,100.0,50176.0
n01984695_spiny_lobster,background,unsafe,50176.0,0.4037189094387755,0.5962810905612246,20257.0,29919.000000000004,29919.000000000004,59.6281090561,50176.0
n01984695_spiny_lobster,object,unsafe,50176.0,0.4037189094387755,0.5962810905612246,20257.0,29919.000000000004,20257.0,40.3718909439,50176.0
n01986214_hermit_crab,whole-image,unsafe,50176.0,0.7301698022959183,0.2698301977040817,36637.0,13539.000000000002,50176.0,100.0,50176.0
n01986214_hermit_crab,background,unsafe,50176.0,0.7301698022959183,0.2698301977040817,36637.0,13539.000000000002,13539.000000000002,26.9830197704,50176.0
n01986214_hermit_crab,object,unsafe,50176.0,0.7301698022959183,0.2698301977040817,36637.0,13539.000000000002,36637.0,73.0169802296,50176.0
n01990800_isopod,whole-image,unsafe,50176.0,0.972297512755102,0.02770248724489799,48786.0,1390.0000000000014,50176.0,100.0,50176.0
n01990800_isopod,background,unsafe,50176.0,0.972297512755102,0.02770248724489799,48786.0,1390.0000000000014,1390.0000000000014,2.7702487245,50176.0
n01990800_isopod,object,unsafe,50176.0,0.972297512755102,0.02770248724489799,48786.0,1390.0000000000014,48786.0,97.2297512755,50176.0
n02002556_white_stork,whole-image,unsafe,50176.0,0.6827766262755102,0.31722337372448983,34259.0,15917.000000000002,50176.0,100.0,50176.0
